join_date,customer_key,first_name,last_name,gender,age,age_group,total_spend,total_orders,last_purchase_date,customer_status
2012-11-19,8501,Russell,Shan,Male,39,30-44,3478,2,2013-03-23,Active
2012-11-18,8507,Candice,Lin,Female,30,30-44,3480,2,2013-05-26,Active
2013-06-25,8525,Denise,Malhotra,Female,30,30-44,23,1,2013-06-25,One-Time Buyer
2013-09-10,8526,Hannah,Flores,Female,48,45-59,40,1,2013-09-10,One-Time Buyer
2013-02-17,8534,Vanessa,Long,Female,41,30-44,1155,1,2013-02-17,Churned One-Time
2013-02-07,8535,Adrian,Torres,Male,41,30-44,1179,1,2013-02-07,Churned One-Time
2013-08-06,8542,Alexandra,Cooper,Female,49,45-59,131,2,2013-11-11,Active
2013-05-01,8544,Evan,Torres,Male,48,45-59,134,1,2013-05-01,One-Time Buyer
2013-03-10,8551,Lucas,Perez,Male,44,30-44,1269,1,2013-03-10,One-Time Buyer
2011-08-24,8557,Shawna,Andersen,Female,39,30-44,6035,2,2013-04-14,Active
2011-08-28,8558,Bridget,She,Female,39,30-44,5358,2,2013-04-15,Active
2011-08-03,8566,Patricia,Saunders,Female,29,Under 30,5308,2,2013-05-28,Active
2011-08-01,8569,Candice,Sun,Female,38,30-44,6060,2,2013-04-26,Active
2013-12-25,8574,Deanna,Rubio,Female,35,30-44,34,1,2013-12-25,One-Time Buyer
2013-03-07,8576,Marco,Patel,Male,30,30-44,59,2,2013-11-06,Active
2013-02-05,8585,Terrance,Sanchez,Male,34,30-44,116,2,2013-04-04,Active
2011-08-19,8600,Alvin,Jai,Male,41,30-44,5279,2,2013-06-19,Active
2013-03-23,8607,Gabriel,Parker,Male,76,60+,84,1,2013-03-23,One-Time Buyer
2011-08-06,8608,Troy,Subram,Male,43,30-44,6054,2,2013-05-06,Active
2013-08-24,8674,Mathew,Navarro,Male,63,60+,37,1,2013-08-24,One-Time Buyer
2013-09-10,8676,Dwayne,Gill,Male,62,60+,199,1,2013-09-10,One-Time Buyer
2013-03-01,8684,Marcus,Parker,Male,36,30-44,1143,1,2013-03-01,One-Time Buyer
2013-03-23,8685,Alexandra,Lee,Female,38,30-44,79,1,2013-03-23,One-Time Buyer
2013-10-14,8686,Brandy,Perez,Female,44,30-44,79,1,2013-10-14,One-Time Buyer
2012-09-26,4932,Micah,Xu,Male,53,45-59,5362,3,2013-08-10,Active
2012-03-06,4933,Tabitha,Jimenez,Female,52,45-59,7186,3,2013-08-21,Active
2012-04-09,5208,Jordan,Shan,Male,31,30-44,7226,3,2013-09-02,Active
2013-02-03,5210,Carolyn,Alvarez,Female,38,30-44,31,1,2013-02-03,Churned One-Time
2013-04-26,5242,Isabel,Butler,Female,38,30-44,127,2,2013-09-13,Active
2013-07-12,5248,Anna,Brown,Female,49,45-59,96,3,2013-07-22,Active
2012-02-17,5251,Brendan,Raje,Male,34,30-44,4512,2,2013-12-28,Active
2012-09-10,5260,Ebony,Sai,Female,42,30-44,2757,2,2013-12-08,Active
2013-06-18,5600,RamΓö£Γöén,Cai,Male,58,45-59,149,2,2013-12-19,Active
2013-05-16,5601,Janet,Suarez,Female,60,60+,125,1,2013-05-16,One-Time Buyer
2013-01-30,5610,Gary,Jimenez,Male,28,Under 30,345,2,2013-04-03,Active
2013-03-12,5611,Sydney,Clark,Female,34,30-44,68,2,2013-04-06,Active
2013-12-23,5625,Albert,Alvarez,Male,30,30-44,2360,1,2013-12-23,One-Time Buyer
2013-04-21,5626,Grant,Deng,Male,30,30-44,82,2,2013-07-03,Active
2013-04-18,5636,Erick,Suri,Male,38,30-44,39,1,2013-04-18,One-Time Buyer
2013-04-18,5641,Colin,Lal,Male,37,30-44,70,1,2013-04-18,One-Time Buyer
2013-10-26,5642,Julia,Bailey,Female,67,60+,2391,1,2013-10-26,One-Time Buyer
2013-04-06,5644,Fernando,Wilson,Male,66,60+,127,2,2013-05-13,Active
2013-12-10,5649,Rachel,Coleman,Female,66,60+,7,1,2013-12-10,One-Time Buyer
2013-11-06,5651,Kaitlyn,Green,Female,64,60+,5,1,2013-11-06,One-Time Buyer
2013-10-17,5860,Jack,Kumar,Male,40,30-44,2381,1,2013-10-17,One-Time Buyer
2013-10-16,5869,Xavier,Jackson,Male,41,30-44,2322,1,2013-10-16,One-Time Buyer
2013-10-04,5870,Vanessa,Patterson,Female,47,45-59,2377,1,2013-10-04,One-Time Buyer
2013-04-24,5877,Jackson,Sharma,Male,72,60+,152,3,2013-12-05,Active
2013-08-17,5901,Miguel,Jones,Male,70,60+,7,1,2013-08-17,One-Time Buyer
2013-09-25,5902,Ricky,Munoz,Male,70,60+,40,1,2013-09-25,One-Time Buyer
2013-10-25,5908,Sarah,Hall,Female,69,60+,2342,1,2013-10-25,One-Time Buyer
2013-10-27,5910,Chloe,Walker,Female,68,60+,2377,1,2013-10-27,One-Time Buyer
2013-09-04,6109,Susan,Xu,Female,36,30-44,25,1,2013-09-04,One-Time Buyer
2013-10-08,6126,Paige,Rogers,Female,48,45-59,540,1,2013-10-08,One-Time Buyer
2013-08-14,6127,Natalie,Perry,Female,63,60+,70,1,2013-08-14,One-Time Buyer
2013-05-22,6128,Makayla,Gray,Female,63,60+,1779,1,2013-05-22,One-Time Buyer
2013-05-22,6129,Fernando,Alexander,Male,62,60+,1736,1,2013-05-22,One-Time Buyer
2013-11-02,6134,Lucas,Kelly,Male,61,60+,2357,1,2013-11-02,One-Time Buyer
2013-11-20,6136,Richard,Edwards,Male,61,60+,2379,1,2013-11-20,One-Time Buyer
2013-07-06,6144,David,Ross,Male,54,45-59,1764,1,2013-07-06,One-Time Buyer
2013-05-27,6145,Luis,Griffin,Male,60,60+,1891,1,2013-05-27,One-Time Buyer
2013-11-13,6146,Sarah,Bennett,Female,49,45-59,14,1,2013-11-13,One-Time Buyer
2013-11-24,6363,Miguel,Collins,Male,36,30-44,2310,1,2013-11-24,One-Time Buyer
2013-04-08,6368,Trinity,Cooper,Female,44,30-44,69,1,2013-04-08,One-Time Buyer
2013-02-08,6369,Alisha,Xie,Female,34,30-44,5,1,2013-02-08,Churned One-Time
2011-04-22,6371,Edwin,Chander,Male,63,60+,4742,2,2013-06-11,Active
2013-05-05,6376,Sheila,Gill,Female,61,60+,24,1,2013-05-05,One-Time Buyer
2013-09-27,6378,Isabel,Wood,Female,30,30-44,5,1,2013-09-27,One-Time Buyer
2013-02-19,6386,Grace,Martinez,Female,31,30-44,208,3,2013-10-14,Active
2013-02-21,6388,Aidan,Alexander,Male,30,30-44,148,3,2013-04-03,Active
2013-04-03,6393,Dylan,Jones,Male,43,30-44,14,1,2013-04-03,One-Time Buyer
2013-11-15,6394,Jordan,Sharma,Male,43,30-44,2405,1,2013-11-15,One-Time Buyer
2013-08-25,6396,Katherine,Ramirez,Female,38,30-44,5,1,2013-08-25,One-Time Buyer
2013-09-11,6401,Emily,Wilson,Female,52,45-59,2332,1,2013-09-11,One-Time Buyer
2013-09-24,6405,Gabriella,Baker,Female,74,60+,1710,1,2013-09-24,One-Time Buyer
2013-07-11,6411,Morgan,Lewis,Female,39,30-44,168,2,2013-09-06,Active
2013-08-20,6412,Jennifer,Brooks,Female,39,30-44,156,2,2013-10-25,Active
2013-03-07,6420,Brianna,Reed,Female,45,45-59,40,1,2013-03-07,One-Time Buyer
2013-08-17,6619,Ramon,Liu,Male,38,30-44,40,1,2013-08-17,One-Time Buyer
2013-08-03,6621,Miranda,Coleman,Female,44,30-44,1701,1,2013-08-03,One-Time Buyer
2012-09-16,6636,Terry,Deng,Male,36,30-44,4153,2,2013-03-18,Active
2012-07-18,6645,Rebecca,Adams,Female,36,30-44,3017,2,2013-01-05,Churned
2012-06-03,6652,Ethan,Butler,Male,38,30-44,4179,3,2013-11-25,Active
2013-11-16,6655,Caroline,Alexander,Female,32,30-44,1760,1,2013-11-16,One-Time Buyer
2013-08-04,6660,Jodi,Tang,Female,41,30-44,1710,1,2013-08-04,One-Time Buyer
2013-08-07,6661,Seth,Young,Male,41,30-44,1715,1,2013-08-07,One-Time Buyer
2013-03-23,6664,Elizabeth,Hayes,Female,47,45-59,7,1,2013-03-23,One-Time Buyer
2013-06-24,6669,Eduardo,Peterson,Male,51,45-59,554,1,2013-06-24,One-Time Buyer
2013-06-22,6670,Olivia,Rivera,Female,51,45-59,624,1,2013-06-22,One-Time Buyer
2013-06-05,6671,Gabrielle,Alexander,Female,51,45-59,540,1,2013-06-05,One-Time Buyer
2013-06-13,6672,Emma,Stewart,Female,51,45-59,565,1,2013-06-13,One-Time Buyer
2012-12-20,7006,Renee,Ramos,Female,41,30-44,5806,3,2013-11-19,Active
2011-08-04,7012,Frank,Gomez,Male,43,30-44,2590,2,2013-10-17,Active
2013-11-02,7013,Karen,Zhu,Female,43,30-44,25,1,2013-11-02,One-Time Buyer
2013-03-08,10994,Craig,Sanz,Male,32,30-44,75,1,2013-03-08,One-Time Buyer
2012-04-01,10995,Natasha,Ruiz,Female,49,45-59,4660,2,2013-11-21,Active
2013-08-17,10996,Kathryn,Raji,Female,46,45-59,35,1,2013-08-17,One-Time Buyer
2013-10-28,11011,Henry,Lopez,Male,32,30-44,50,1,2013-10-28,One-Time Buyer
2013-06-30,11013,Regina,Malhotra,Female,28,Under 30,15,1,2013-06-30,One-Time Buyer
2013-02-27,11020,Rachel,Bryant,Female,30,30-44,7,1,2013-02-27,Churned One-Time
2013-02-02,11029,Jodi,Shen,Female,68,60+,70,1,2013-02-02,Churned One-Time
2013-03-31,11036,Ryan,Wilson,Male,31,30-44,70,1,2013-03-31,One-Time Buyer
2013-04-06,11044,Trinity,Cox,Female,35,30-44,589,1,2013-04-06,One-Time Buyer
2013-04-26,11068,Julia,Jackson,Female,31,30-44,540,1,2013-04-26,One-Time Buyer
2013-07-29,11070,Bailey,Reed,Female,39,30-44,23,1,2013-07-29,One-Time Buyer
2013-08-06,11071,Eduardo,Brown,Male,45,45-59,15,1,2013-08-06,One-Time Buyer
2013-04-28,11079,William,Martin,Male,40,30-44,563,1,2013-04-28,One-Time Buyer
2013-10-09,11080,Katherine,Perez,Female,41,30-44,24,1,2013-10-09,One-Time Buyer
2013-08-05,11086,Toni,Mehta,Female,41,30-44,35,1,2013-08-05,One-Time Buyer
2013-06-12,11087,Chelsea,Sanchez,Female,46,45-59,30,1,2013-06-12,One-Time Buyer
2013-07-10,11088,Joan,Coleman,Female,41,30-44,94,1,2013-07-10,One-Time Buyer
2013-05-16,11094,Sydney,Baker,Female,53,45-59,589,1,2013-05-16,One-Time Buyer
2013-05-03,11097,Bryce,Cooper,Male,54,45-59,134,1,2013-05-03,One-Time Buyer
2013-10-06,11102,Carol,White,Female,42,30-44,32,1,2013-10-06,One-Time Buyer
2013-05-28,11120,Hailey,Flores,Female,49,45-59,563,1,2013-05-28,One-Time Buyer
2011-04-28,11121,Jennifer,Perry,Female,54,45-59,5962,2,2013-03-04,Active
2013-08-20,11127,Rachel,Ward,Female,70,60+,35,1,2013-08-20,One-Time Buyer
2011-05-26,11129,Melissa,Perry,Female,70,60+,4142,2,2013-07-25,Active
2013-09-25,11135,Leonard,Raji,Male,68,60+,144,1,2013-09-25,One-Time Buyer
2013-05-06,11136,Julia,Hernandez,Female,69,60+,575,1,2013-05-06,One-Time Buyer
2013-12-11,11147,Benjamin,Chen,Male,60,60+,37,1,2013-12-11,One-Time Buyer
2013-09-08,11152,Neil,Jimenez,Male,59,45-59,134,1,2013-09-08,One-Time Buyer
2013-02-04,11155,Yolanda,Yuan,Female,31,30-44,37,1,2013-02-04,Churned One-Time
2013-06-19,11170,Jenny,Li,Female,57,45-59,79,1,2013-06-19,One-Time Buyer
2012-04-03,11171,Cynthia,Martinez,Female,57,45-59,2745,2,2013-05-03,Active
2012-04-24,11172,Meredith,Gonzalez,Female,57,45-59,2722,2,2013-05-15,Active
2013-06-15,11180,Abby,Mehta,Female,54,45-59,22,1,2013-06-15,One-Time Buyer
2013-10-13,11185,Jeremy,Carter,Male,32,30-44,37,1,2013-10-13,One-Time Buyer
2012-04-28,11194,Toni,Garcia,Female,52,45-59,4886,2,2013-10-31,Active
2012-04-26,11195,Bruce,Sai,Male,42,30-44,4634,2,2013-11-26,Active
2012-04-05,11196,Philip,Romero,Male,52,45-59,4909,2,2013-12-03,Active
2013-05-03,11210,Cedric,Shen,Male,49,45-59,75,1,2013-05-03,One-Time Buyer
2013-05-03,11213,Kara,Xu,Female,49,45-59,40,1,2013-05-03,One-Time Buyer
2013-12-24,11219,Christian,Bryant,Male,51,45-59,1155,1,2013-12-24,One-Time Buyer
2013-12-26,11221,Brandon,Sharma,Male,46,45-59,1179,1,2013-12-26,One-Time Buyer
2013-12-04,11230,Wyatt,Perry,Male,46,45-59,1147,1,2013-12-04,One-Time Buyer
2013-12-19,11236,Sebastian,Peterson,Male,30,30-44,1155,1,2013-12-19,One-Time Buyer
2013-04-05,11245,Shelby,Howard,Female,39,30-44,30,1,2013-04-05,One-Time Buyer
2013-12-08,11246,Evan,Lopez,Male,33,30-44,1188,1,2013-12-08,One-Time Buyer
2013-01-13,11255,Fernando,Scott,Male,37,30-44,554,1,2013-01-13,Churned One-Time
2013-06-07,11271,Antonio,Gonzales,Male,39,30-44,609,1,2013-06-07,One-Time Buyer
2013-02-02,11277,Gabriella,Gray,Female,43,30-44,599,1,2013-02-02,Churned One-Time
2013-03-16,11279,Mariah,Gray,Female,37,30-44,7,1,2013-03-16,One-Time Buyer
2013-12-04,11280,Riley,Kelly,Female,42,30-44,30,1,2013-12-04,One-Time Buyer
2013-07-14,11286,Meredith,Moreno,Female,43,30-44,90,1,2013-07-14,One-Time Buyer
2013-02-07,11289,Isabel,Patterson,Female,43,30-44,561,1,2013-02-07,Churned One-Time
2013-06-06,11294,Jasmine,Johnson,Female,45,45-59,561,1,2013-06-06,One-Time Buyer
2013-06-23,11296,Jade,Morgan,Female,40,30-44,600,1,2013-06-23,One-Time Buyer
2013-06-24,11311,Christina,Sanders,Female,30,30-44,94,1,2013-06-24,One-Time Buyer
2013-08-03,11314,Jarrod,Martinez,Male,36,30-44,1736,1,2013-08-03,One-Time Buyer
2013-12-26,11319,Ramon,Xu,Male,37,30-44,1174,1,2013-12-26,One-Time Buyer
2013-08-06,11321,Danny,Gill,Male,36,30-44,1736,1,2013-08-06,One-Time Buyer
2013-08-12,11322,Alan,Zeng,Male,38,30-44,1701,1,2013-08-12,One-Time Buyer
2013-03-26,11337,Frank,Moreno,Male,36,30-44,600,1,2013-03-26,One-Time Buyer
2013-05-28,11345,Krystal,Yang,Female,53,45-59,2419,1,2013-05-28,One-Time Buyer
2013-02-17,11346,Amanda,James,Female,52,45-59,74,1,2013-02-17,Churned One-Time
2013-02-13,12450,Steven,Peterson,Male,50,45-59,7,1,2013-02-13,Churned One-Time
2013-10-04,12455,Ryan,Wang,Male,50,45-59,567,1,2013-10-04,One-Time Buyer
2013-05-23,12457,Aidan,Simmons,Male,51,45-59,157,1,2013-05-23,One-Time Buyer
2013-11-14,12465,Devin,Turner,Male,43,30-44,30,1,2013-11-14,One-Time Buyer
2013-10-18,12472,Jeremy,Baker,Male,46,45-59,600,1,2013-10-18,One-Time Buyer
2013-03-08,12473,Alyssa,Rodriguez,Female,51,45-59,32,1,2013-03-08,One-Time Buyer
2013-02-28,12474,Jesse,James,Male,51,45-59,133,1,2013-02-28,Churned One-Time
2013-10-06,12475,Julia,Williams,Female,51,45-59,600,1,2013-10-06,One-Time Buyer
2013-11-26,12483,Zoe,Gray,Female,45,45-59,30,1,2013-11-26,One-Time Buyer
2013-07-16,8040,Melvin,Pal,Male,64,60+,7,1,2013-07-16,One-Time Buyer
2012-12-09,8049,Bryant,Raman,Male,61,60+,4765,2,2013-11-18,Active
2013-10-05,8051,Joel,Chapman,Male,49,45-59,57,1,2013-10-05,One-Time Buyer
2012-12-27,8059,Shawn,Goel,Male,55,45-59,4525,2,2013-11-18,Active
2013-10-01,8067,Dylan,Sharma,Male,56,45-59,85,1,2013-10-01,One-Time Buyer
2013-02-07,8081,Ross,Vance,Male,60,60+,30,1,2013-02-07,Churned One-Time
2013-01-31,8089,Rafael,Kumar,Male,33,30-44,24,2,2013-11-05,Active
2013-05-05,8156,Caroline,Flores,Female,43,30-44,79,1,2013-05-05,One-Time Buyer
2013-12-08,8157,Julia,Jenkins,Female,44,30-44,1728,1,2013-12-08,One-Time Buyer
2013-12-26,8158,Eduardo,Thompson,Male,43,30-44,1701,1,2013-12-26,One-Time Buyer
2013-09-13,8167,Olivia,Jenkins,Female,34,30-44,70,1,2013-09-13,One-Time Buyer
2012-01-24,8174,Kelli,Lal,Female,34,30-44,1594,2,2013-07-21,Active
2013-07-17,8176,Wayne,Sharma,Male,36,30-44,25,1,2013-07-17,One-Time Buyer
2013-06-08,8192,Keith,Chande,Male,36,30-44,75,1,2013-06-08,One-Time Buyer
2013-01-24,8200,David,Williams,Male,33,30-44,1134,1,2013-01-24,Churned One-Time
2013-10-09,8207,Destiny,Cooper,Female,38,30-44,554,1,2013-10-09,One-Time Buyer
2013-07-09,8209,Angelica,Diaz,Female,54,45-59,99,1,2013-07-09,One-Time Buyer
2013-03-08,8215,Cassidy,Powell,Female,52,45-59,5,1,2013-03-08,One-Time Buyer
2013-02-08,10112,Ricardo,Deng,Male,29,Under 30,37,1,2013-02-08,Churned One-Time
2013-09-27,10120,Edward,Campbell,Male,32,30-44,25,1,2013-09-27,One-Time Buyer
2013-02-02,10121,Roger,Chen,Male,31,30-44,49,1,2013-02-02,Churned One-Time
2013-06-28,10129,Kenneth,Andersen,Male,33,30-44,5,1,2013-06-28,One-Time Buyer
2013-08-25,10140,Alex,Adams,Male,40,30-44,1736,1,2013-08-25,One-Time Buyer
2013-09-25,10163,Brooke,Sanchez,Female,38,30-44,1155,1,2013-09-25,One-Time Buyer
2013-10-10,10171,Edwin,Sun,Male,39,30-44,75,1,2013-10-10,One-Time Buyer
2013-08-12,10179,Jillian,Saunders,Female,42,30-44,40,1,2013-08-12,One-Time Buyer
2013-04-26,10187,Randall,Vazquez,Male,43,30-44,35,1,2013-04-26,One-Time Buyer
2013-07-01,10188,Darrell,Luo,Male,38,30-44,32,1,2013-07-01,One-Time Buyer
2013-05-30,10189,Clifford,Sanchez,Male,43,30-44,124,1,2013-05-30,One-Time Buyer
2011-12-06,3998,Angel,Cooper,Male,33,30-44,4143,2,2013-07-30,Active
2012-06-09,4004,Dennis,Yang,Male,29,Under 30,3048,2,2013-08-19,Active
2011-12-16,4006,Adrian,Cooper,Male,29,Under 30,1503,2,2013-10-12,Active
2013-12-20,4013,Emma,Hughes,Female,31,30-44,40,1,2013-12-20,One-Time Buyer
2012-09-08,4015,Warren,Liu,Male,53,45-59,3860,2,2013-06-12,Active
2013-07-23,4021,Christy,Ma,Female,56,45-59,40,2,2013-11-19,Active
2013-03-20,4022,Lucas,Moore,Male,57,45-59,39,2,2013-11-21,Active
2012-10-05,4030,Alejandro,Ye,Male,29,Under 30,3826,2,2013-06-10,Active
2012-10-24,4031,Jeffery,Zheng,Male,27,Under 30,3786,2,2013-07-16,Active
2012-10-22,4038,Jaime,Raji,Male,28,Under 30,3856,2,2013-08-20,Active
2013-06-25,4040,Michele,Xie,Female,31,30-44,79,2,2013-09-21,Active
2012-10-14,4045,Valerie,Hu,Female,30,30-44,3803,2,2013-08-29,Active
2013-07-25,4046,Tasha,Luo,Female,59,45-59,49,1,2013-07-25,One-Time Buyer
2011-07-18,4047,Casey,Tang,Female,64,60+,5943,2,2013-12-17,Active
2012-10-07,4121,Erika,Suarez,Female,32,30-44,5217,3,2013-11-06,Active
2012-10-09,4123,Abby,Raman,Female,31,30-44,5193,3,2013-12-14,Active
2012-10-13,4128,Wesley,Yang,Male,27,Under 30,5182,3,2013-12-04,Active
2013-01-30,4137,Emma,Johnson,Female,36,30-44,62,2,2013-09-08,Active
2013-03-19,4140,Colin,She,Male,37,30-44,60,2,2013-04-24,Active
2013-04-19,4148,Clarence,Chen,Male,31,30-44,97,2,2013-08-06,Active
2013-02-23,4154,Kristen,Li,Female,36,30-44,114,2,2013-08-30,Active
2012-01-15,4156,Jamie,Harrison,Female,66,60+,3149,2,2013-07-02,Active
2013-02-23,4162,Trinity,James,Female,65,60+,7,1,2013-02-23,Churned One-Time
2012-10-15,4171,Jermaine,Martinez,Male,37,30-44,4391,2,2013-10-07,Active
2012-09-30,4172,Destiny,Jones,Female,54,45-59,4392,2,2013-10-03,Active
2012-10-30,4949,Angela,Hughes,Female,43,30-44,3093,2,2013-09-12,Active
2013-06-09,4956,Neil,Ortega,Male,39,30-44,40,1,2013-06-09,One-Time Buyer
2013-11-27,4957,Ryan,Li,Male,39,30-44,5,1,2013-11-27,One-Time Buyer
2013-12-03,4974,Christopher,Garcia,Male,71,60+,40,1,2013-12-03,One-Time Buyer
2012-12-13,4981,Gabrielle,Morgan,Female,48,45-59,3078,2,2013-09-13,Active
2013-05-04,4982,Gabriel,Powell,Male,48,45-59,125,1,2013-05-04,One-Time Buyer
2013-10-01,4983,Jose,Evans,Male,48,45-59,5,1,2013-10-01,One-Time Buyer
2012-12-01,4990,Savannah,Campbell,Female,48,45-59,3141,2,2013-09-07,Active
2012-12-20,4991,Eduardo,Richardson,Male,49,45-59,3100,2,2013-09-20,Active
2012-12-07,4992,David,Taylor,Male,55,45-59,3127,2,2013-09-04,Active
2013-08-09,5001,Gabrielle,Ramirez,Female,70,60+,4814,2,2013-12-05,Active
2013-02-09,5006,Jordan,Hill,Male,69,60+,198,3,2013-08-04,Active
2012-03-23,5466,Kara,Goel,Female,33,30-44,3271,2,2013-11-01,Active
2013-09-08,5469,Orlando,Dominguez,Male,32,30-44,64,1,2013-09-08,One-Time Buyer
2013-10-05,5474,Dawn,Andersen,Female,35,30-44,25,1,2013-10-05,One-Time Buyer
2013-03-28,5475,Jay,Serrano,Male,35,30-44,25,1,2013-03-28,One-Time Buyer
2013-09-30,5482,Madison,Bryant,Female,59,45-59,195,2,2013-12-21,Active
2013-11-05,6545,Eduardo,Rogers,Male,46,45-59,2360,1,2013-11-05,One-Time Buyer
2013-11-17,6546,Wyatt,Ross,Male,45,45-59,2342,1,2013-11-17,One-Time Buyer
2013-11-02,6547,Melanie,James,Female,40,30-44,2319,1,2013-11-02,One-Time Buyer
2013-07-31,6678,Lawrence,Hernandez,Male,49,45-59,1736,1,2013-07-31,One-Time Buyer
2013-02-01,6686,Diana,Torres,Female,50,45-59,5,1,2013-02-01,Churned One-Time
2013-12-05,6688,Miguel,Turner,Male,49,45-59,40,1,2013-12-05,One-Time Buyer
2013-07-09,6697,Madison,Simmons,Female,35,30-44,40,1,2013-07-09,One-Time Buyer
2013-05-31,6704,Pamela,Fernandez,Female,42,30-44,79,1,2013-05-31,One-Time Buyer
2013-04-05,6728,Monique,Gill,Female,28,Under 30,22,1,2013-04-05,One-Time Buyer
2011-04-09,6737,Kristine,Vazquez,Female,30,30-44,4742,2,2013-08-26,Active
2013-02-21,6739,Nicolas,Deng,Male,65,60+,25,1,2013-02-21,Churned One-Time
2013-09-07,7073,Maria,Perez,Female,61,60+,5,1,2013-09-07,One-Time Buyer
2013-05-30,7078,Philip,Ruiz,Male,55,45-59,81,1,2013-05-30,One-Time Buyer
2013-03-27,7079,Ruben,Srini,Male,61,60+,201,2,2013-09-22,Active
2013-09-11,7087,Jaclyn,Zeng,Female,59,45-59,1724,1,2013-09-11,One-Time Buyer
2013-08-29,7088,Marcus,Long,Male,59,45-59,14,1,2013-08-29,One-Time Buyer
2013-11-29,7090,Melanie,Gonzales,Female,58,45-59,1736,1,2013-11-29,One-Time Buyer
2013-02-04,7103,Nicholas,Lewis,Male,58,45-59,5,1,2013-02-04,Churned One-Time
2013-04-02,7105,Taylor,Coleman,Female,57,45-59,14,1,2013-04-02,One-Time Buyer
2013-03-26,7106,Destiny,Brooks,Female,51,45-59,40,1,2013-03-26,One-Time Buyer
2013-02-15,7112,Timothy,Morris,Male,51,45-59,5,1,2013-02-15,Churned One-Time
2013-10-19,7120,Shawn,Nath,Male,50,45-59,14,1,2013-10-19,One-Time Buyer
2013-09-06,7121,Isabella,Martin,Female,56,45-59,1726,1,2013-09-06,One-Time Buyer
2013-09-16,7122,Madeline,Young,Female,39,30-44,1794,1,2013-09-16,One-Time Buyer
2013-10-25,7123,Justin,Hughes,Male,54,45-59,2440,1,2013-10-25,One-Time Buyer
2012-11-03,7128,Franklin,He,Male,49,45-59,6982,3,2013-11-19,Active
2013-04-15,7129,Roberto,Suarez,Male,50,45-59,86,1,2013-04-15,One-Time Buyer
2011-09-16,7132,Ann,Malhotra,Female,52,45-59,3021,2,2013-09-08,Active
2013-11-16,7456,Alejandro,Wu,Male,30,30-44,64,1,2013-11-16,One-Time Buyer
2013-11-04,7457,Timothy,Bailey,Male,30,30-44,13,1,2013-11-04,One-Time Buyer
2011-06-22,7463,Clarence,Zhu,Male,56,45-59,4752,2,2013-12-12,Active
2011-06-24,7465,Toni,Suri,Female,55,45-59,4698,2,2013-12-17,Active
2013-07-18,7472,Paige,Stewart,Female,27,Under 30,540,1,2013-07-18,One-Time Buyer
2013-12-07,7479,Eduardo,Roberts,Male,29,Under 30,2381,1,2013-12-07,One-Time Buyer
2013-12-18,7480,Stacey,Chen,Female,34,30-44,2352,1,2013-12-18,One-Time Buyer
2011-06-02,7489,Clayton,Xu,Male,52,45-59,6056,2,2013-03-04,Active
2011-06-18,7491,Brad,Rai,Male,45,45-59,6029,2,2013-03-26,Active
2011-06-10,7497,Vincent,Zheng,Male,44,30-44,6122,2,2013-03-18,Active
2013-07-09,7505,Angel,Adams,Male,51,45-59,129,1,2013-07-09,One-Time Buyer
2013-12-07,7515,Anne,Romero,Female,51,45-59,2390,1,2013-12-07,One-Time Buyer
2013-01-28,4572,Angel,Allen,Male,38,30-44,102,3,2013-10-04,Active
2012-10-28,4581,Ruben,Raman,Male,34,30-44,2910,2,2013-12-13,Active
2012-11-18,4588,Jessica,Ward,Female,33,30-44,4423,2,2013-10-19,Active
2012-11-02,4589,Kristy,Alvarez,Female,33,30-44,4486,2,2013-10-25,Active
2013-09-19,4599,Tanya,Rubio,Female,42,30-44,168,2,2013-11-30,Active
2013-04-19,4600,Darryl,Ma,Male,43,30-44,81,2,2013-12-29,Active
2013-06-20,4605,Clifford,Prasad,Male,43,30-44,66,2,2013-09-13,Active
2013-09-27,4606,Alan,Yang,Male,43,30-44,40,2,2013-11-23,Active
2013-02-27,4607,Marco,Prasad,Male,43,30-44,116,2,2013-08-18,Active
2013-05-23,4614,Melinda,Moreno,Female,29,Under 30,27,1,2013-05-23,One-Time Buyer
2011-10-13,4615,Faith,Simmons,Female,33,30-44,6059,2,2013-12-09,Active
2012-01-14,4623,Yvonne,Schleger,Male,35,30-44,3027,2,2013-09-30,Active
2012-12-24,4756,Connor,Flores,Male,46,45-59,4404,2,2013-11-08,Active
2012-12-07,4765,Louis,Guo,Male,49,45-59,4413,2,2013-11-09,Active
2012-12-17,4789,Barbara,Li,Female,42,30-44,4443,2,2013-11-02,Active
2013-12-24,4797,Edward,Hayes,Male,43,30-44,35,1,2013-12-24,One-Time Buyer
2012-12-12,4800,Victoria,Anderson,Female,49,45-59,4423,2,2013-11-13,Active
2013-12-09,4806,Dawn,Lin,Female,46,45-59,128,2,2013-12-17,Active
2013-02-26,4807,Devin,Allen,Male,40,30-44,103,2,2013-05-06,Active
2013-09-12,4814,Julian,Diaz,Male,31,30-44,31,1,2013-09-12,One-Time Buyer
2013-07-03,5017,Bradley,She,Male,63,60+,118,2,2013-10-14,Active
2012-12-03,5032,Ian,Allen,Male,60,60+,3750,2,2013-12-04,Active
2013-02-23,5033,Colin,Chavez,Male,54,45-59,91,2,2013-04-23,Active
2012-01-08,5034,Erica,Lin,Female,36,30-44,3743,3,2013-12-27,Active
